model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
228,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.78, 0.75, 0.72, 0.73, 0.7, 0.78, 0.72, 0.75, 0.75, 0.72, 0.72, 0.8, 0.75, 0.75, 0.75, 0.78, 0.75, 0.82, 0.78, 0.77]",0.754,"[]",-
229,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 16}","[0.77, 0.8, 0.7, 0.7, 0.7, 0.77, 0.72, 0.77, 0.75, 0.72, 0.72, 0.77, 0.78, 0.77, 0.73, 0.8, 0.73, 0.82, 0.78, 0.77]",0.754,"[]",-
230,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.83, 0.78, 0.73, 0.73, 0.73, 0.75, 0.7, 0.73, 0.75, 0.72, 0.72, 0.78, 0.77, 0.77, 0.73, 0.8, 0.77, 0.78, 0.75, 0.75]",0.754,"[]",-
231,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.78, 0.77, 0.73, 0.68, 0.7, 0.78, 0.73, 0.77, 0.73, 0.7, 0.7, 0.8, 0.77, 0.77, 0.78, 0.77, 0.75, 0.82, 0.77, 0.77]",0.754,"[]",-
232,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.8, 0.78, 0.73, 0.73, 0.72, 0.75, 0.72, 0.75, 0.72, 0.73, 0.72, 0.77, 0.75, 0.77, 0.78, 0.78, 0.75, 0.82, 0.77, 0.73]",0.754,"[]",-
233,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.8, 0.78, 0.73, 0.75, 0.68, 0.77, 0.7, 0.75, 0.73, 0.7, 0.7, 0.8, 0.73, 0.78, 0.77, 0.77, 0.75, 0.83, 0.78, 0.77]",0.754,"[]",-
234,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.78, 0.73, 0.72, 0.67, 0.77, 0.7, 0.73, 0.75, 0.72, 0.72, 0.8, 0.75, 0.77, 0.75, 0.8, 0.77, 0.78, 0.77, 0.77]",0.754,"[]",-
235,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.83, 0.78, 0.73, 0.73, 0.73, 0.78, 0.72, 0.75, 0.73, 0.72, 0.7, 0.77, 0.77, 0.78, 0.73, 0.8, 0.77, 0.75, 0.78, 0.72]",0.754,"[]",-
236,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.8, 0.77, 0.72, 0.7, 0.72, 0.77, 0.7, 0.75, 0.75, 0.75, 0.75, 0.77, 0.77, 0.78, 0.73, 0.8, 0.73, 0.78, 0.78, 0.75]",0.754,"[]",-
237,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.8, 0.8, 0.72, 0.72, 0.7, 0.77, 0.68, 0.73, 0.75, 0.72, 0.73, 0.78, 0.75, 0.78, 0.75, 0.8, 0.73, 0.82, 0.77, 0.77]",0.754,"[]",-
238,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.8, 0.73, 0.72, 0.72, 0.77, 0.7, 0.75, 0.73, 0.72, 0.7, 0.78, 0.75, 0.75, 0.77, 0.78, 0.75, 0.83, 0.77, 0.73]",0.754,"[]",-
239,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 20}","[0.82, 0.78, 0.73, 0.75, 0.7, 0.77, 0.75, 0.7, 0.73, 0.73, 0.7, 0.78, 0.75, 0.77, 0.78, 0.78, 0.75, 0.8, 0.78, 0.72]",0.754,"[]",-
240,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 20}","[0.8, 0.77, 0.72, 0.72, 0.7, 0.77, 0.73, 0.77, 0.77, 0.72, 0.72, 0.78, 0.77, 0.77, 0.75, 0.8, 0.73, 0.78, 0.77, 0.73]",0.754,"[]",-
241,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 16}","[0.82, 0.75, 0.73, 0.73, 0.7, 0.75, 0.72, 0.77, 0.75, 0.72, 0.72, 0.8, 0.78, 0.78, 0.73, 0.77, 0.73, 0.78, 0.77, 0.77]",0.753,"[]",-
242,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.85, 0.77, 0.73, 0.7, 0.7, 0.77, 0.68, 0.77, 0.75, 0.72, 0.72, 0.77, 0.78, 0.77, 0.78, 0.78, 0.72, 0.83, 0.75, 0.73]",0.753,"[]",-
243,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.75, 0.73, 0.72, 0.7, 0.77, 0.68, 0.75, 0.75, 0.72, 0.73, 0.78, 0.78, 0.78, 0.75, 0.78, 0.73, 0.83, 0.77, 0.77]",0.753,"[]",-
244,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 20}","[0.8, 0.78, 0.72, 0.7, 0.67, 0.75, 0.72, 0.75, 0.75, 0.72, 0.72, 0.78, 0.75, 0.77, 0.77, 0.78, 0.77, 0.82, 0.78, 0.77]",0.753,"[]",-
245,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.77, 0.77, 0.72, 0.72, 0.7, 0.77, 0.7, 0.75, 0.73, 0.72, 0.7, 0.78, 0.77, 0.77, 0.77, 0.78, 0.77, 0.83, 0.78, 0.77]",0.753,"[]",-
246,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.82, 0.78, 0.73, 0.7, 0.67, 0.77, 0.7, 0.75, 0.75, 0.73, 0.72, 0.8, 0.78, 0.8, 0.73, 0.78, 0.73, 0.82, 0.77, 0.73]",0.753,"[]",-
247,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.83, 0.77, 0.72, 0.68, 0.7, 0.77, 0.72, 0.75, 0.73, 0.72, 0.75, 0.77, 0.8, 0.77, 0.72, 0.8, 0.73, 0.83, 0.77, 0.73]",0.753,"[]",-
248,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.77, 0.77, 0.73, 0.73, 0.7, 0.77, 0.67, 0.75, 0.75, 0.72, 0.73, 0.77, 0.8, 0.8, 0.77, 0.8, 0.73, 0.8, 0.77, 0.73]",0.753,"[]",-
249,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.82, 0.75, 0.73, 0.72, 0.68, 0.75, 0.68, 0.75, 0.75, 0.75, 0.72, 0.8, 0.78, 0.8, 0.75, 0.78, 0.73, 0.82, 0.75, 0.75]",0.753,"[]",-
250,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.83, 0.78, 0.72, 0.67, 0.7, 0.77, 0.68, 0.77, 0.73, 0.72, 0.75, 0.78, 0.75, 0.77, 0.75, 0.8, 0.75, 0.82, 0.77, 0.75]",0.753,"[]",-
251,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 20}","[0.82, 0.77, 0.72, 0.7, 0.72, 0.75, 0.7, 0.75, 0.73, 0.7, 0.73, 0.8, 0.78, 0.78, 0.72, 0.8, 0.73, 0.82, 0.77, 0.77]",0.753,"[]",-
252,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.83, 0.77, 0.73, 0.7, 0.72, 0.77, 0.68, 0.75, 0.75, 0.72, 0.72, 0.77, 0.75, 0.78, 0.75, 0.77, 0.75, 0.83, 0.75, 0.77]",0.753,"[]",-
253,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.82, 0.77, 0.73, 0.68, 0.7, 0.73, 0.68, 0.77, 0.75, 0.72, 0.73, 0.8, 0.77, 0.8, 0.75, 0.78, 0.73, 0.83, 0.77, 0.75]",0.753,"[]",-
254,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.78, 0.73, 0.72, 0.7, 0.78, 0.72, 0.73, 0.75, 0.7, 0.7, 0.78, 0.77, 0.77, 0.78, 0.78, 0.77, 0.83, 0.75, 0.72]",0.753,"[]",-
255,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.83, 0.77, 0.73, 0.75, 0.68, 0.75, 0.73, 0.72, 0.75, 0.7, 0.7, 0.78, 0.78, 0.77, 0.73, 0.8, 0.75, 0.82, 0.77, 0.75]",0.753,"[]",-
256,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.78, 0.77, 0.73, 0.75, 0.7, 0.77, 0.7, 0.75, 0.73, 0.7, 0.7, 0.77, 0.75, 0.77, 0.77, 0.8, 0.75, 0.83, 0.77, 0.77]",0.753,"[]",-
257,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.82, 0.78, 0.73, 0.75, 0.7, 0.77, 0.72, 0.72, 0.72, 0.73, 0.68, 0.8, 0.77, 0.77, 0.73, 0.78, 0.77, 0.8, 0.77, 0.75]",0.753,"[]",-
258,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.78, 0.72, 0.72, 0.67, 0.77, 0.72, 0.73, 0.75, 0.72, 0.68, 0.82, 0.75, 0.78, 0.75, 0.8, 0.75, 0.78, 0.77, 0.78]",0.753,"[]",-
259,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.85, 0.77, 0.73, 0.73, 0.68, 0.77, 0.68, 0.75, 0.75, 0.73, 0.72, 0.78, 0.78, 0.77, 0.77, 0.78, 0.72, 0.8, 0.77, 0.73]",0.753,"[]",-
260,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.8, 0.73, 0.72, 0.72, 0.75, 0.72, 0.75, 0.72, 0.7, 0.72, 0.8, 0.77, 0.78, 0.77, 0.77, 0.75, 0.78, 0.77, 0.72]",0.753,"[]",-
261,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.77, 0.78, 0.73, 0.75, 0.7, 0.77, 0.73, 0.75, 0.72, 0.72, 0.7, 0.78, 0.77, 0.77, 0.75, 0.78, 0.75, 0.8, 0.77, 0.77]",0.753,"[]",-
262,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.77, 0.73, 0.72, 0.7, 0.77, 0.68, 0.73, 0.75, 0.73, 0.72, 0.78, 0.78, 0.75, 0.73, 0.78, 0.75, 0.82, 0.78, 0.77]",0.753,"[]",-
263,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.78, 0.73, 0.72, 0.7, 0.77, 0.72, 0.75, 0.73, 0.7, 0.7, 0.77, 0.75, 0.77, 0.77, 0.78, 0.75, 0.8, 0.78, 0.77]",0.753,"[]",-
264,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 20}","[0.83, 0.77, 0.73, 0.72, 0.7, 0.77, 0.7, 0.73, 0.73, 0.72, 0.68, 0.8, 0.75, 0.77, 0.77, 0.8, 0.75, 0.78, 0.78, 0.78]",0.753,"[]",-
265,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.77, 0.73, 0.7, 0.7, 0.77, 0.7, 0.75, 0.75, 0.73, 0.73, 0.77, 0.77, 0.8, 0.73, 0.8, 0.73, 0.8, 0.77, 0.75]",0.753,"[]",-
266,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 18}","[0.85, 0.77, 0.72, 0.73, 0.68, 0.75, 0.7, 0.75, 0.73, 0.73, 0.72, 0.8, 0.77, 0.77, 0.77, 0.8, 0.73, 0.8, 0.73, 0.75]",0.753,"[]",-
267,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.85, 0.75, 0.73, 0.68, 0.7, 0.77, 0.7, 0.75, 0.75, 0.72, 0.72, 0.78, 0.75, 0.78, 0.75, 0.8, 0.73, 0.82, 0.77, 0.75]",0.753,"[]",-
268,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.78, 0.73, 0.75, 0.65, 0.77, 0.73, 0.75, 0.75, 0.72, 0.72, 0.77, 0.75, 0.77, 0.77, 0.8, 0.75, 0.8, 0.77, 0.72]",0.753,"[]",-
269,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.82, 0.77, 0.72, 0.72, 0.68, 0.77, 0.68, 0.75, 0.73, 0.75, 0.75, 0.77, 0.8, 0.78, 0.75, 0.8, 0.73, 0.8, 0.75, 0.73]",0.753,"[]",-
270,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.8, 0.78, 0.7, 0.73, 0.7, 0.75, 0.7, 0.75, 0.75, 0.72, 0.7, 0.8, 0.78, 0.78, 0.75, 0.8, 0.75, 0.8, 0.78, 0.73]",0.753,"[]",-
271,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.77, 0.72, 0.7, 0.7, 0.77, 0.72, 0.73, 0.75, 0.7, 0.68, 0.8, 0.75, 0.77, 0.73, 0.77, 0.77, 0.83, 0.77, 0.8]",0.753,"[]",-
272,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.75, 0.72, 0.7, 0.72, 0.77, 0.7, 0.75, 0.75, 0.72, 0.73, 0.78, 0.78, 0.78, 0.75, 0.8, 0.73, 0.8, 0.77, 0.73]",0.753,"[]",-
273,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.78, 0.78, 0.73, 0.73, 0.65, 0.78, 0.7, 0.73, 0.75, 0.68, 0.72, 0.8, 0.75, 0.77, 0.78, 0.78, 0.77, 0.83, 0.77, 0.77]",0.752,"[]",-
274,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 16}","[0.82, 0.78, 0.73, 0.7, 0.68, 0.75, 0.72, 0.75, 0.73, 0.72, 0.73, 0.77, 0.78, 0.78, 0.73, 0.8, 0.73, 0.83, 0.77, 0.75]",0.752,"[]",-
275,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.75, 0.8, 0.73, 0.73, 0.7, 0.78, 0.72, 0.77, 0.75, 0.68, 0.73, 0.78, 0.75, 0.77, 0.75, 0.78, 0.75, 0.8, 0.75, 0.78]",0.752,"[]",-
276,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.83, 0.78, 0.73, 0.73, 0.68, 0.75, 0.72, 0.75, 0.73, 0.72, 0.7, 0.78, 0.77, 0.75, 0.73, 0.8, 0.77, 0.83, 0.77, 0.73]",0.752,"[]",-
277,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.82, 0.78, 0.72, 0.73, 0.67, 0.77, 0.72, 0.75, 0.72, 0.72, 0.7, 0.77, 0.78, 0.73, 0.77, 0.8, 0.77, 0.83, 0.75, 0.75]",0.752,"[]",-
278,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.83, 0.77, 0.72, 0.67, 0.7, 0.75, 0.7, 0.75, 0.75, 0.72, 0.73, 0.8, 0.78, 0.77, 0.75, 0.78, 0.73, 0.83, 0.77, 0.75]",0.752,"[]",-
279,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 19}","[0.82, 0.78, 0.73, 0.73, 0.73, 0.78, 0.75, 0.75, 0.72, 0.68, 0.72, 0.8, 0.75, 0.75, 0.73, 0.78, 0.75, 0.83, 0.7, 0.77]",0.752,"[]",-
280,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.83, 0.77, 0.72, 0.68, 0.72, 0.75, 0.72, 0.75, 0.75, 0.73, 0.73, 0.77, 0.78, 0.77, 0.75, 0.8, 0.75, 0.78, 0.78, 0.72]",0.752,"[]",-
281,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.8, 0.77, 0.73, 0.75, 0.7, 0.77, 0.7, 0.75, 0.73, 0.72, 0.7, 0.77, 0.77, 0.78, 0.77, 0.78, 0.72, 0.82, 0.75, 0.77]",0.752,"[]",-
282,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.78, 0.78, 0.73, 0.72, 0.72, 0.77, 0.72, 0.75, 0.73, 0.72, 0.73, 0.78, 0.75, 0.73, 0.77, 0.78, 0.75, 0.83, 0.73, 0.78]",0.752,"[]",-
283,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.78, 0.8, 0.73, 0.67, 0.65, 0.78, 0.72, 0.75, 0.75, 0.73, 0.7, 0.8, 0.77, 0.78, 0.77, 0.78, 0.75, 0.82, 0.77, 0.75]",0.752,"[]",-
284,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 16}","[0.75, 0.78, 0.73, 0.7, 0.72, 0.77, 0.72, 0.75, 0.73, 0.7, 0.72, 0.78, 0.77, 0.78, 0.78, 0.8, 0.75, 0.82, 0.75, 0.75]",0.752,"[]",-
285,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 20}","[0.83, 0.78, 0.73, 0.73, 0.72, 0.75, 0.73, 0.75, 0.75, 0.72, 0.68, 0.78, 0.75, 0.75, 0.77, 0.78, 0.77, 0.77, 0.78, 0.73]",0.752,"[]",-
286,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 19}","[0.87, 0.77, 0.73, 0.7, 0.7, 0.75, 0.72, 0.72, 0.75, 0.72, 0.7, 0.78, 0.75, 0.78, 0.75, 0.77, 0.77, 0.77, 0.77, 0.78]",0.752,"[]",-
287,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.77, 0.73, 0.72, 0.7, 0.77, 0.67, 0.77, 0.73, 0.72, 0.72, 0.8, 0.77, 0.8, 0.77, 0.8, 0.72, 0.8, 0.75, 0.73]",0.752,"[]",-
288,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.8, 0.78, 0.73, 0.73, 0.67, 0.77, 0.7, 0.73, 0.73, 0.73, 0.72, 0.8, 0.75, 0.78, 0.77, 0.8, 0.75, 0.82, 0.73, 0.75]",0.752,"[]",-
289,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.82, 0.75, 0.72, 0.72, 0.7, 0.77, 0.7, 0.75, 0.75, 0.73, 0.72, 0.78, 0.77, 0.75, 0.73, 0.8, 0.73, 0.83, 0.77, 0.75]",0.752,"[]",-
290,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 16}","[0.78, 0.8, 0.73, 0.77, 0.67, 0.78, 0.7, 0.78, 0.75, 0.72, 0.7, 0.78, 0.75, 0.75, 0.75, 0.78, 0.73, 0.82, 0.77, 0.73]",0.752,"[]",-
291,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 16}","[0.83, 0.77, 0.73, 0.7, 0.7, 0.75, 0.7, 0.77, 0.75, 0.73, 0.73, 0.77, 0.78, 0.78, 0.73, 0.8, 0.73, 0.78, 0.78, 0.73]",0.752,"[]",-
292,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.82, 0.77, 0.73, 0.67, 0.72, 0.75, 0.72, 0.75, 0.75, 0.73, 0.73, 0.78, 0.78, 0.78, 0.77, 0.8, 0.73, 0.78, 0.73, 0.75]",0.752,"[]",-
293,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.78, 0.73, 0.72, 0.72, 0.77, 0.72, 0.77, 0.73, 0.68, 0.72, 0.75, 0.77, 0.75, 0.73, 0.77, 0.75, 0.82, 0.78, 0.78]",0.752,"[]",-
294,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 17}","[0.83, 0.75, 0.72, 0.68, 0.72, 0.75, 0.68, 0.75, 0.73, 0.7, 0.72, 0.8, 0.78, 0.78, 0.77, 0.8, 0.75, 0.83, 0.75, 0.75]",0.752,"[]",-
295,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': 17}","[0.8, 0.77, 0.73, 0.72, 0.72, 0.75, 0.7, 0.73, 0.75, 0.72, 0.73, 0.78, 0.8, 0.77, 0.75, 0.8, 0.73, 0.82, 0.77, 0.7]",0.752,"[]",-
296,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': 18}","[0.83, 0.77, 0.72, 0.7, 0.73, 0.75, 0.7, 0.73, 0.75, 0.73, 0.7, 0.8, 0.78, 0.77, 0.73, 0.8, 0.73, 0.82, 0.77, 0.73]",0.752,"[]",-
