model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
246,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.77, 0.73, 0.78, 0.63, 0.73, 0.82, 0.82, 0.72, 0.7, 0.65, 0.75, 0.78, 0.68, 0.72, 0.72, 0.58, 0.8, 0.8, 0.72]",0.73,"[]",-
247,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.72, 0.82, 0.63, 0.73, 0.8, 0.82, 0.73, 0.73, 0.65, 0.73, 0.75, 0.68, 0.73, 0.72, 0.63, 0.82, 0.8, 0.73]",0.73,"[]",-
248,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.8, 0.65, 0.73, 0.82, 0.83, 0.78, 0.7, 0.63, 0.75, 0.73, 0.68, 0.73, 0.72, 0.63, 0.8, 0.8, 0.75]",0.73,"[]",-
249,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.75, 0.83, 0.62, 0.7, 0.8, 0.83, 0.77, 0.72, 0.63, 0.72, 0.73, 0.67, 0.75, 0.72, 0.63, 0.8, 0.8, 0.77]",0.73,"[]",-
250,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.67, 0.73, 0.82, 0.62, 0.7, 0.8, 0.82, 0.75, 0.7, 0.65, 0.75, 0.73, 0.68, 0.73, 0.72, 0.63, 0.82, 0.8, 0.78]",0.73,"[]",-
251,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.75, 0.8, 0.63, 0.72, 0.78, 0.83, 0.78, 0.68, 0.63, 0.75, 0.72, 0.72, 0.73, 0.7, 0.63, 0.8, 0.8, 0.77]",0.73,"[]",-
252,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.75, 0.73, 0.82, 0.63, 0.73, 0.8, 0.82, 0.77, 0.7, 0.65, 0.72, 0.78, 0.67, 0.72, 0.72, 0.58, 0.8, 0.78, 0.73]",0.73,"[]",-
253,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.73, 0.75, 0.8, 0.63, 0.73, 0.8, 0.83, 0.75, 0.7, 0.65, 0.75, 0.77, 0.68, 0.73, 0.72, 0.58, 0.78, 0.8, 0.72]",0.73,"[]",-
254,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.77, 0.75, 0.8, 0.63, 0.75, 0.8, 0.83, 0.75, 0.68, 0.63, 0.73, 0.78, 0.68, 0.73, 0.72, 0.6, 0.78, 0.8, 0.72]",0.73,"[]",-
255,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.73, 0.72, 0.82, 0.65, 0.72, 0.78, 0.83, 0.75, 0.7, 0.63, 0.75, 0.75, 0.68, 0.73, 0.73, 0.6, 0.8, 0.8, 0.75]",0.73,"[]",-
256,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.72, 0.7, 0.8, 0.63, 0.68, 0.82, 0.82, 0.75, 0.73, 0.63, 0.73, 0.73, 0.68, 0.73, 0.73, 0.63, 0.82, 0.8, 0.77]",0.73,"[]",-
257,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.72, 0.8, 0.63, 0.73, 0.8, 0.82, 0.73, 0.72, 0.62, 0.73, 0.73, 0.68, 0.72, 0.72, 0.67, 0.8, 0.82, 0.78]",0.73,"[]",-
258,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.7, 0.73, 0.82, 0.62, 0.7, 0.78, 0.83, 0.78, 0.67, 0.63, 0.77, 0.73, 0.68, 0.75, 0.73, 0.63, 0.8, 0.82, 0.78]",0.73,"[]",-
259,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.73, 0.82, 0.63, 0.72, 0.82, 0.83, 0.77, 0.68, 0.65, 0.73, 0.73, 0.68, 0.75, 0.72, 0.63, 0.8, 0.78, 0.77]",0.73,"[]",-
260,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.7, 0.7, 0.83, 0.63, 0.72, 0.78, 0.83, 0.78, 0.73, 0.65, 0.72, 0.75, 0.7, 0.73, 0.68, 0.63, 0.77, 0.8, 0.75]",0.73,"[]",-
261,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.68, 0.73, 0.82, 0.63, 0.68, 0.82, 0.82, 0.75, 0.68, 0.67, 0.73, 0.73, 0.68, 0.73, 0.73, 0.67, 0.8, 0.8, 0.78]",0.73,"[]",-
262,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.77, 0.73, 0.83, 0.62, 0.73, 0.8, 0.83, 0.73, 0.7, 0.67, 0.73, 0.78, 0.68, 0.73, 0.7, 0.6, 0.8, 0.78, 0.72]",0.73,"[]",-
263,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.7, 0.82, 0.65, 0.75, 0.82, 0.83, 0.73, 0.68, 0.65, 0.75, 0.75, 0.67, 0.75, 0.72, 0.65, 0.78, 0.77, 0.75]",0.73,"[]",-
264,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.73, 0.8, 0.62, 0.72, 0.78, 0.83, 0.75, 0.73, 0.65, 0.75, 0.73, 0.68, 0.75, 0.68, 0.65, 0.8, 0.78, 0.77]",0.73,"[]",-
265,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.73, 0.72, 0.82, 0.62, 0.73, 0.8, 0.83, 0.75, 0.72, 0.63, 0.73, 0.73, 0.68, 0.75, 0.73, 0.63, 0.78, 0.78, 0.77]",0.73,"[]",-
266,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.68, 0.73, 0.82, 0.63, 0.73, 0.8, 0.83, 0.77, 0.7, 0.65, 0.73, 0.73, 0.67, 0.73, 0.72, 0.67, 0.78, 0.78, 0.78]",0.73,"[]",-
267,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.73, 0.82, 0.65, 0.72, 0.77, 0.83, 0.75, 0.72, 0.65, 0.73, 0.73, 0.72, 0.73, 0.68, 0.65, 0.8, 0.78, 0.78]",0.73,"[]",-
268,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.72, 0.82, 0.6, 0.72, 0.78, 0.82, 0.77, 0.68, 0.65, 0.73, 0.75, 0.68, 0.75, 0.7, 0.65, 0.8, 0.82, 0.78]",0.73,"[]",-
269,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.73, 0.82, 0.6, 0.7, 0.82, 0.82, 0.77, 0.67, 0.63, 0.75, 0.7, 0.7, 0.75, 0.77, 0.65, 0.78, 0.8, 0.78]",0.73,"[]",-
270,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.72, 0.82, 0.63, 0.7, 0.8, 0.82, 0.75, 0.7, 0.65, 0.73, 0.75, 0.68, 0.73, 0.73, 0.62, 0.82, 0.8, 0.77]",0.73,"[]",-
271,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.75, 0.82, 0.65, 0.68, 0.77, 0.83, 0.77, 0.75, 0.62, 0.72, 0.73, 0.68, 0.73, 0.7, 0.65, 0.8, 0.8, 0.77]",0.73,"[]",-
272,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.75, 0.82, 0.63, 0.68, 0.82, 0.83, 0.77, 0.73, 0.63, 0.75, 0.73, 0.7, 0.75, 0.7, 0.6, 0.78, 0.8, 0.75]",0.73,"[]",-
273,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.68, 0.75, 0.82, 0.63, 0.68, 0.82, 0.83, 0.78, 0.7, 0.65, 0.73, 0.73, 0.7, 0.73, 0.7, 0.63, 0.77, 0.82, 0.78]",0.73,"[]",-
274,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.68, 0.75, 0.82, 0.62, 0.7, 0.8, 0.83, 0.75, 0.67, 0.67, 0.73, 0.75, 0.7, 0.72, 0.73, 0.6, 0.78, 0.8, 0.78]",0.73,"[]",-
275,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.77, 0.72, 0.82, 0.63, 0.75, 0.82, 0.82, 0.73, 0.72, 0.65, 0.72, 0.78, 0.68, 0.73, 0.72, 0.6, 0.78, 0.78, 0.7]",0.73,"[]",-
276,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.68, 0.72, 0.83, 0.63, 0.72, 0.8, 0.83, 0.75, 0.7, 0.65, 0.75, 0.72, 0.68, 0.73, 0.75, 0.62, 0.78, 0.77, 0.77]",0.73,"[]",-
277,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.67, 0.72, 0.82, 0.62, 0.7, 0.8, 0.82, 0.75, 0.72, 0.63, 0.77, 0.73, 0.7, 0.75, 0.75, 0.67, 0.78, 0.77, 0.75]",0.73,"[]",-
278,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.73, 0.82, 0.63, 0.7, 0.82, 0.83, 0.77, 0.68, 0.63, 0.75, 0.75, 0.7, 0.73, 0.75, 0.63, 0.77, 0.78, 0.75]",0.73,"[]",-
279,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.72, 0.82, 0.63, 0.72, 0.8, 0.83, 0.75, 0.72, 0.63, 0.75, 0.72, 0.68, 0.7, 0.75, 0.65, 0.78, 0.78, 0.77]",0.73,"[]",-
280,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.72, 0.75, 0.83, 0.63, 0.73, 0.78, 0.83, 0.77, 0.68, 0.63, 0.72, 0.75, 0.68, 0.73, 0.72, 0.63, 0.82, 0.78, 0.73]",0.73,"[]",-
281,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.63, 0.67, 0.73, 0.82, 0.62, 0.73, 0.82, 0.82, 0.78, 0.68, 0.65, 0.73, 0.73, 0.72, 0.72, 0.72, 0.65, 0.82, 0.78, 0.77]",0.73,"[]",-
282,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.7, 0.82, 0.63, 0.7, 0.82, 0.83, 0.77, 0.68, 0.65, 0.72, 0.75, 0.67, 0.73, 0.72, 0.63, 0.8, 0.8, 0.77]",0.73,"[]",-
283,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.75, 0.73, 0.83, 0.62, 0.75, 0.8, 0.82, 0.77, 0.7, 0.62, 0.73, 0.77, 0.68, 0.72, 0.72, 0.6, 0.8, 0.78, 0.7]",0.73,"[]",-
284,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.77, 0.73, 0.82, 0.62, 0.73, 0.82, 0.82, 0.75, 0.7, 0.65, 0.73, 0.75, 0.68, 0.72, 0.72, 0.62, 0.78, 0.78, 0.72]",0.73,"[]",-
285,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.77, 0.73, 0.8, 0.63, 0.75, 0.8, 0.82, 0.72, 0.7, 0.65, 0.73, 0.78, 0.68, 0.75, 0.72, 0.58, 0.8, 0.78, 0.73]",0.73,"[]",-
286,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.72, 0.73, 0.8, 0.65, 0.73, 0.8, 0.82, 0.73, 0.68, 0.65, 0.75, 0.75, 0.68, 0.72, 0.73, 0.62, 0.8, 0.8, 0.75]",0.73,"[]",-
287,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.68, 0.73, 0.82, 0.65, 0.72, 0.8, 0.82, 0.73, 0.73, 0.67, 0.72, 0.75, 0.68, 0.73, 0.72, 0.67, 0.8, 0.77, 0.75]",0.73,"[]",-
288,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.72, 0.83, 0.63, 0.73, 0.82, 0.82, 0.77, 0.68, 0.65, 0.73, 0.73, 0.68, 0.68, 0.72, 0.65, 0.8, 0.78, 0.77]",0.73,"[]",-
289,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.7, 0.82, 0.63, 0.73, 0.8, 0.83, 0.77, 0.7, 0.65, 0.73, 0.73, 0.68, 0.73, 0.72, 0.65, 0.8, 0.77, 0.77]",0.73,"[]",-
290,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.73, 0.8, 0.62, 0.73, 0.8, 0.83, 0.77, 0.75, 0.63, 0.73, 0.73, 0.68, 0.73, 0.73, 0.6, 0.78, 0.8, 0.77]",0.73,"[]",-
291,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.68, 0.82, 0.63, 0.72, 0.8, 0.83, 0.77, 0.75, 0.63, 0.73, 0.75, 0.68, 0.73, 0.7, 0.62, 0.8, 0.78, 0.77]",0.73,"[]",-
292,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.72, 0.72, 0.82, 0.65, 0.7, 0.8, 0.83, 0.75, 0.68, 0.63, 0.77, 0.73, 0.68, 0.73, 0.72, 0.65, 0.8, 0.78, 0.78]",0.73,"[]",-
293,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.7, 0.73, 0.82, 0.6, 0.72, 0.82, 0.82, 0.75, 0.72, 0.65, 0.73, 0.73, 0.68, 0.73, 0.67, 0.67, 0.8, 0.8, 0.77]",0.73,"[]",-
294,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.7, 0.68, 0.82, 0.62, 0.7, 0.78, 0.83, 0.77, 0.72, 0.63, 0.75, 0.75, 0.68, 0.73, 0.72, 0.65, 0.8, 0.82, 0.77]",0.73,"[]",-
295,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.67, 0.72, 0.82, 0.65, 0.72, 0.8, 0.83, 0.77, 0.68, 0.65, 0.73, 0.72, 0.72, 0.73, 0.7, 0.65, 0.8, 0.78, 0.77]",0.73,"[]",-
296,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.72, 0.73, 0.82, 0.63, 0.7, 0.77, 0.83, 0.73, 0.7, 0.65, 0.77, 0.75, 0.7, 0.75, 0.72, 0.62, 0.8, 0.78, 0.75]",0.73,"[]",-
297,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.73, 0.82, 0.65, 0.67, 0.8, 0.82, 0.77, 0.68, 0.63, 0.73, 0.75, 0.7, 0.73, 0.75, 0.63, 0.8, 0.78, 0.77]",0.73,"[]",-
298,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.68, 0.72, 0.82, 0.65, 0.7, 0.78, 0.8, 0.75, 0.68, 0.67, 0.72, 0.77, 0.68, 0.75, 0.72, 0.63, 0.77, 0.8, 0.78]",0.73,"[]",-
299,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.73, 0.82, 0.62, 0.72, 0.83, 0.83, 0.75, 0.7, 0.67, 0.75, 0.73, 0.68, 0.73, 0.7, 0.62, 0.8, 0.8, 0.75]",0.73,"[]",-
300,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.7, 0.7, 0.82, 0.62, 0.72, 0.78, 0.83, 0.73, 0.68, 0.63, 0.75, 0.72, 0.67, 0.75, 0.72, 0.67, 0.8, 0.8, 0.78]",0.73,"[]",-
301,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.68, 0.7, 0.82, 0.62, 0.68, 0.78, 0.83, 0.77, 0.7, 0.63, 0.73, 0.73, 0.68, 0.73, 0.73, 0.67, 0.82, 0.78, 0.78]",0.73,"[]",-
302,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.72, 0.75, 0.82, 0.62, 0.67, 0.77, 0.82, 0.77, 0.7, 0.67, 0.73, 0.75, 0.67, 0.75, 0.68, 0.63, 0.8, 0.82, 0.78]",0.73,"[]",-
303,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.68, 0.73, 0.82, 0.63, 0.7, 0.77, 0.83, 0.75, 0.68, 0.68, 0.75, 0.73, 0.68, 0.72, 0.72, 0.67, 0.82, 0.78, 0.78]",0.73,"[]",-
304,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.68, 0.75, 0.82, 0.62, 0.7, 0.78, 0.83, 0.75, 0.72, 0.65, 0.72, 0.75, 0.7, 0.73, 0.72, 0.62, 0.78, 0.8, 0.77]",0.73,"[]",-
305,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.67, 0.72, 0.82, 0.62, 0.73, 0.8, 0.82, 0.8, 0.68, 0.65, 0.73, 0.73, 0.68, 0.75, 0.7, 0.63, 0.78, 0.82, 0.78]",0.73,"[]",-
306,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.72, 0.7, 0.78, 0.65, 0.73, 0.82, 0.82, 0.75, 0.72, 0.62, 0.77, 0.73, 0.68, 0.73, 0.7, 0.65, 0.78, 0.77, 0.77]",0.729,"[]",-
307,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.68, 0.7, 0.8, 0.63, 0.75, 0.8, 0.83, 0.73, 0.72, 0.62, 0.75, 0.73, 0.7, 0.77, 0.75, 0.62, 0.8, 0.78, 0.75]",0.729,"[]",-
308,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.73, 0.72, 0.82, 0.63, 0.72, 0.8, 0.82, 0.77, 0.7, 0.63, 0.73, 0.77, 0.68, 0.75, 0.68, 0.6, 0.78, 0.82, 0.77]",0.729,"[]",-
309,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.7, 0.75, 0.78, 0.6, 0.73, 0.78, 0.83, 0.77, 0.72, 0.65, 0.73, 0.73, 0.7, 0.73, 0.73, 0.62, 0.78, 0.78, 0.78]",0.729,"[]",-
310,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.68, 0.75, 0.73, 0.77, 0.62, 0.73, 0.82, 0.82, 0.78, 0.7, 0.65, 0.73, 0.77, 0.67, 0.72, 0.72, 0.6, 0.8, 0.8, 0.72]",0.729,"[]",-
311,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.67, 0.72, 0.72, 0.82, 0.63, 0.72, 0.82, 0.82, 0.72, 0.73, 0.63, 0.73, 0.75, 0.7, 0.73, 0.72, 0.67, 0.8, 0.75, 0.73]",0.729,"[]",-
312,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.72, 0.73, 0.83, 0.62, 0.75, 0.8, 0.82, 0.77, 0.7, 0.63, 0.72, 0.75, 0.68, 0.72, 0.72, 0.63, 0.8, 0.77, 0.72]",0.729,"[]",-
313,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.65, 0.72, 0.75, 0.82, 0.65, 0.73, 0.8, 0.83, 0.72, 0.73, 0.65, 0.72, 0.75, 0.68, 0.72, 0.72, 0.62, 0.8, 0.77, 0.75]",0.729,"[]",-
